»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2017-12-29,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-28,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-27,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-26,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-25,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-22,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-21,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-20,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-19,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-18,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-15,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-14,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-13,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-12,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-11,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-08,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-07,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-06,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
2017-12-05,'600715,ŒƒÕ∂øÿπ…,0.0,0.0,0.0,0.0,22.47,None,None,0.0,0,0.0,41678558145.0,10078064640.0,None
