ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2017-12-29,'600760,ÖÐº½ºÚ±ª,34.89,35.96,34.68,35.6,35.64,-0.75,-2.1044,3.6994,12760735,448935815.0,48748945963.7,12035134469.2,None
2017-12-28,'600760,ÖÐº½ºÚ±ª,35.64,35.7,34.6,35.01,35.3,0.34,0.9632,4.8897,16866824,594262441.0,49796859677.4,12293843292.7,None
2017-12-27,'600760,ÖÐº½ºÚ±ª,35.3,35.5,32.8,32.84,32.94,2.36,7.1645,6.0981,21035058,723760098.0,49321805460.5,12176561959.4,None
2017-12-26,'600760,ÖÐº½ºÚ±ª,32.94,33.17,32.31,32.59,32.83,0.11,0.3351,2.8118,9699252,318557367.0,46024370307.9,11362491528.1,None
2017-12-25,'600760,ÖÐº½ºÚ±ª,32.83,34.5,32.58,34.27,34.22,-1.39,-4.062,4.3942,15157421,503478150.0,45870676296.6,11324547567.3,None
2017-12-22,'600760,ÖÐº½ºÚ±ª,34.22,35.25,33.71,34.54,34.56,-0.34,-0.9838,3.4807,12006416,413915725.0,45767701921.4,11804021253.6,None
2017-12-21,'600760,ÖÐº½ºÚ±ª,34.56,34.91,33.42,33.88,34.28,0.28,0.8168,4.2052,14505633,496711811.0,46222436540.2,11921302586.9,None
2017-12-20,'600760,ÖÐº½ºÚ±ª,34.28,35.33,34.06,34.35,34.35,-0.07,-0.2038,4.6248,15952971,553956328.0,45847949207.1,11824717959.4,None
2017-12-19,'600760,ÖÐº½ºÚ±ª,34.35,34.74,33.42,33.42,33.42,0.93,2.7828,4.1578,14342053,489181693.0,45941571040.3,11848864116.3,None
2017-12-18,'600760,ÖÐº½ºÚ±ª,33.42,34.48,33.33,34.39,34.61,-1.19,-3.4383,5.0156,17301224,587505706.0,44697738112.6,11528065175.2,None
2017-12-15,'600760,ÖÐº½ºÚ±ª,34.61,34.8,32.41,33.16,32.98,1.63,4.9424,8.1136,27987428,945454903.0,46289309278.2,11938549841.8,None
2017-12-14,'600760,ÖÐº½ºÚ±ª,32.98,34.16,32.68,32.74,32.37,0.61,1.8845,6.6405,22906216,767111096.0,44109258017.8,11376289332.0,None
2017-12-13,'600760,ÖÐº½ºÚ±ª,32.37,33.11,31.39,32.05,31.05,1.32,4.2512,5.1704,17834789,575723621.0,11165720424.3,11165720424.3,None
2017-12-12,'600760,ÖÐº½ºÚ±ª,31.05,31.69,30.77,31.06,30.93,0.12,0.388,1.8765,6472834,201665651.0,10710399109.5,10710399109.5,None
2017-12-11,'600760,ÖÐº½ºÚ±ª,30.93,31.11,30.69,30.83,30.98,-0.05,-0.1614,1.4272,4922990,151872673.0,10669006262.7,10669006262.7,None
2017-12-08,'600760,ÖÐº½ºÚ±ª,30.98,31.07,30.52,30.55,30.8,0.18,0.5844,1.9955,6883292,212108940.0,10686253282.2,10686253282.2,None
2017-12-07,'600760,ÖÐº½ºÚ±ª,30.8,31.47,30.26,30.56,30.56,0.24,0.7853,3.346,11541806,358836053.0,10624164012.0,10624164012.0,None
2017-12-06,'600760,ÖÐº½ºÚ±ª,30.56,30.84,28.81,29.11,30.16,0.4,1.3263,3.3839,11672607,349117316.0,10541378318.4,10541378318.4,None
2017-12-05,'600760,ÖÐº½ºÚ±ª,30.16,31.0,29.81,30.39,30.1,0.06,0.1993,2.4854,8573043,259991663.0,10403402162.4,10403402162.4,None
2017-12-04,'600760,ÖÐº½ºÚ±ª,30.1,32.05,29.86,31.92,32.15,-2.05,-6.3764,4.347,14994579,462344971.0,10382705739.0,10382705739.0,None
2017-12-01,'600760,ÖÐº½ºÚ±ª,32.15,32.31,31.42,31.9,32.04,0.11,0.3433,2.3538,8119304,258967609.0,11089833538.5,11089833538.5,None
2017-11-30,'600760,ÖÐº½ºÚ±ª,32.04,33.15,31.89,32.4,32.56,-0.52,-1.5971,3.444,11879611,385682410.0,11051890095.6,11051890095.6,None
