ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2017-12-29,'601011,±¦Ì©Â¡,8.88,9.05,8.78,9.05,9.09,-0.21,-2.3102,4.103,53697518,476812343.0,14307017301.4,11621660883.6,None
2017-12-28,'601011,±¦Ì©Â¡,9.09,9.33,8.87,8.9,9.13,-0.04,-0.4381,7.5388,98663443,894032126.0,14645358926.7,11896497458.5,None
2017-12-27,'601011,±¦Ì©Â¡,9.13,9.13,8.22,8.22,8.3,0.83,10.0,10.1293,132566473,1179244580.0,14709804950.6,11948847282.4,None
2017-12-26,'601011,±¦Ì©Â¡,8.3,8.37,8.1,8.31,8.47,-0.17,-2.0071,2.8503,37303719,307528344.0,13372549955.1,10862588438.5,None
2017-12-25,'601011,±¦Ì©Â¡,8.47,8.48,8.22,8.4,8.32,0.15,1.8029,3.9243,51359601,430694740.0,13646445556.6,11085075189.6,None
2017-12-22,'601011,±¦Ì©Â¡,8.32,8.54,8.09,8.1,8.06,0.26,3.2258,4.0257,52685782,439233302.0,13404772967.0,10888763350.4,None
2017-12-21,'601011,±¦Ì©Â¡,8.06,8.23,7.81,8.18,8.22,-0.16,-1.9465,2.5793,33755999,270474725.0,12985873811.8,10548489495.7,None
2017-12-20,'601011,±¦Ì©Â¡,8.22,8.46,8.13,8.41,8.47,-0.25,-2.9516,2.3683,30994408,256643253.0,13243657907.3,10757888790.9,None
2017-12-19,'601011,±¦Ì©Â¡,8.47,8.55,8.42,8.54,8.59,-0.12,-1.397,2.3175,30330175,256738002.0,13646445556.6,11085075189.6,None
2017-12-18,'601011,±¦Ì©Â¡,8.59,8.68,8.31,8.34,8.32,0.27,3.2452,3.5852,46921595,398533494.0,13839783628.2,11242124661.0,None
2017-12-15,'601011,±¦Ì©Â¡,8.32,8.42,8.3,8.33,8.31,0.01,0.1203,1.8811,24618626,205500710.0,13404772967.0,10888763350.4,None
2017-12-14,'601011,±¦Ì©Â¡,8.31,8.49,8.26,8.39,8.42,-0.11,-1.3064,1.8863,24687482,206046912.0,13388661461.1,10875675894.5,None
2017-12-13,'601011,±¦Ì©Â¡,8.42,8.5,8.31,8.47,8.47,-0.05,-0.5903,2.1153,27683628,232169085.0,13565888026.7,11019637909.9,None
2017-12-12,'601011,±¦Ì©Â¡,8.47,8.77,8.33,8.41,8.47,0.0,0.0,3.2741,42849034,365435380.0,13646445556.6,11085075189.6,None
2017-12-11,'601011,±¦Ì©Â¡,8.47,8.5,8.31,8.4,8.39,0.08,0.9535,2.5312,33126600,278847103.0,13646445556.6,11085075189.6,None
