ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2017-12-29,'600790,Çá·Ä³Ç,5.96,5.97,5.93,5.94,5.94,0.02,0.3367,0.2613,2735674,16276202.0,6240081379.2,6240081379.2,None
2017-12-28,'600790,Çá·Ä³Ç,5.94,5.98,5.9,5.97,5.95,-0.01,-0.1681,0.253,2648860,15751625.0,6219141508.8,6219141508.8,None
2017-12-27,'600790,Çá·Ä³Ç,5.95,5.98,5.94,5.95,5.98,-0.03,-0.5017,0.1802,1886223,11238131.0,6229611444.0,6229611444.0,None
2017-12-26,'600790,Çá·Ä³Ç,5.98,5.98,5.9,5.91,5.94,0.04,0.6734,0.237,2481224,14740201.0,6261021249.6,6261021249.6,None
2017-12-25,'600790,Çá·Ä³Ç,5.94,5.96,5.81,5.93,5.94,0.0,0.0,0.585,6124392,36032331.0,6219141508.8,6219141508.8,None
2017-12-22,'600790,Çá·Ä³Ç,5.94,5.99,5.93,5.99,5.96,-0.02,-0.3356,0.3122,3268574,19469707.0,6219141508.8,6219141508.8,None
2017-12-21,'600790,Çá·Ä³Ç,5.96,6.0,5.87,5.96,5.96,0.0,0.0,0.5539,5799107,34442775.0,6240081379.2,6240081379.2,None
2017-12-20,'600790,Çá·Ä³Ç,5.96,6.05,5.92,6.03,6.05,-0.09,-1.4876,0.3895,4077660,24446951.0,6240081379.2,6240081379.2,None
2017-12-19,'600790,Çá·Ä³Ç,6.05,6.07,6.02,6.04,6.04,0.01,0.1656,0.3915,4099240,24806298.0,6334310796.0,6334310796.0,None
2017-12-18,'600790,Çá·Ä³Ç,6.04,6.13,6.02,6.12,6.11,-0.07,-1.1457,0.4532,4744776,28736537.0,6323840860.8,6323840860.8,None
2017-12-15,'600790,Çá·Ä³Ç,6.11,6.18,6.04,6.06,6.08,0.03,0.4934,0.7808,8174990,49999342.0,6397130407.2,6397130407.2,None
2017-12-14,'600790,Çá·Ä³Ç,6.08,6.09,6.04,6.08,6.08,0.0,0.0,0.3437,3598156,21805888.0,6365720601.6,6365720601.6,None
2017-12-13,'600790,Çá·Ä³Ç,6.08,6.12,6.05,6.1,6.11,-0.03,-0.491,0.4202,4399745,26714274.0,6365720601.6,6365720601.6,None
2017-12-12,'600790,Çá·Ä³Ç,6.11,6.15,6.07,6.1,6.12,-0.01,-0.1634,0.3207,3357609,20507155.0,6397130407.2,6397130407.2,None
2017-12-11,'600790,Çá·Ä³Ç,6.12,6.12,6.06,6.06,6.08,0.04,0.6579,0.3448,3609692,22017232.0,6407600342.4,6407600342.4,None
2017-12-08,'600790,Çá·Ä³Ç,6.08,6.1,6.02,6.04,6.04,0.04,0.6623,0.3492,3655623,22190588.0,6365720601.6,6365720601.6,None
2017-12-07,'600790,Çá·Ä³Ç,6.04,6.11,6.04,6.1,6.1,-0.06,-0.9836,0.404,4230230,25668469.0,6323840860.8,6323840860.8,None
2017-12-06,'600790,Çá·Ä³Ç,6.1,6.17,6.04,6.14,6.18,-0.08,-1.2945,0.4471,4680721,28539018.0,6386660472.0,6386660472.0,None
2017-12-05,'600790,Çá·Ä³Ç,6.18,6.23,6.04,6.21,6.22,-0.04,-0.6431,0.6569,6878222,42134616.0,6470419953.6,6470419953.6,None
2017-12-04,'600790,Çá·Ä³Ç,6.22,6.28,6.2,6.28,6.28,-0.06,-0.9554,0.2599,2721631,17006552.0,6512299694.4,6512299694.4,None
2017-12-01,'600790,Çá·Ä³Ç,6.28,6.3,6.23,6.26,6.28,0.0,0.0,0.2428,2542465,15940027.0,6575119305.6,6575119305.6,None
2017-11-30,'600790,Çá·Ä³Ç,6.28,6.3,6.24,6.3,6.3,-0.02,-0.3175,0.2402,2515320,15773989.0,6575119305.6,6575119305.6,None
2017-11-29,'600790,Çá·Ä³Ç,6.3,6.33,6.23,6.32,6.32,-0.02,-0.3165,0.3279,3433276,21541121.0,6596059176.0,6596059176.0,None
2017-11-28,'600790,Çá·Ä³Ç,6.32,6.34,6.26,6.26,6.25,0.07,1.12,0.3123,3270026,20601240.0,6616999046.4,6616999046.4,None
2017-11-27,'600790,Çá·Ä³Ç,6.25,6.3,6.24,6.25,6.25,0.0,0.0,0.2141,2241501,14041567.0,6543709500.0,6543709500.0,None
2017-11-24,'600790,Çá·Ä³Ç,6.25,6.39,6.23,6.35,6.37,-0.12,-1.8838,0.508,5319165,33522175.0,6543709500.0,6543709500.0,None
2017-11-23,'600790,Çá·Ä³Ç,6.37,6.4,6.28,6.39,6.39,-0.02,-0.313,0.3312,3467680,22024541.0,6669348722.4,6669348722.4,None
2017-11-22,'600790,Çá·Ä³Ç,6.39,6.44,6.35,6.38,6.39,0.0,0.0,0.3622,3792590,24252033.0,6690288592.8,6690288592.8,None
2017-11-21,'600790,Çá·Ä³Ç,6.39,6.41,6.28,6.31,6.33,0.06,0.9479,0.2761,2890349,18310336.0,6690288592.8,6690288592.8,None
2017-11-20,'600790,Çá·Ä³Ç,6.33,6.34,6.22,6.28,6.28,0.05,0.7962,0.2866,3000372,18842680.0,6627468981.6,6627468981.6,None
2017-11-17,'600790,Çá·Ä³Ç,6.28,6.46,6.25,6.45,6.44,-0.16,-2.4845,0.5916,6193811,39251178.0,6575119305.6,6575119305.6,None
2017-11-16,'600790,Çá·Ä³Ç,6.44,6.5,6.43,6.48,6.48,-0.04,-0.6173,0.2736,2864678,18519412.0,6742638268.8,6742638268.8,None
2017-11-15,'600790,Çá·Ä³Ç,6.48,6.55,6.47,6.52,6.52,-0.04,-0.6135,0.3528,3693446,23961650.0,6784518009.6,6784518009.6,None
2017-11-14,'600790,Çá·Ä³Ç,6.52,6.59,6.44,6.52,6.53,-0.01,-0.1531,0.4392,4598657,29832309.0,6826397750.4,6826397750.4,None
2017-11-13,'600790,Çá·Ä³Ç,6.53,6.59,6.49,6.5,6.5,0.03,0.4615,0.4969,5202324,34083524.0,6836867685.6,6836867685.6,None
2017-11-10,'600790,Çá·Ä³Ç,6.5,6.53,6.48,6.5,6.52,-0.02,-0.3067,0.3247,3399346,22099254.0,6805457880.0,6805457880.0,None
2017-11-09,'600790,Çá·Ä³Ç,6.52,6.53,6.46,6.48,6.49,0.03,0.4622,0.3295,3449592,22410972.0,6826397750.4,6826397750.4,None
2017-11-08,'600790,Çá·Ä³Ç,6.49,6.54,6.45,6.47,6.49,0.0,0.0,0.347,3633461,23665517.0,6794987944.8,6794987944.8,None
2017-11-07,'600790,Çá·Ä³Ç,6.49,6.52,6.44,6.46,6.46,0.03,0.4644,0.2899,3035482,19659192.0,6794987944.8,6794987944.8,None
2017-11-06,'600790,Çá·Ä³Ç,6.46,6.46,6.36,6.44,6.42,0.04,0.6231,0.311,3256344,20897796.0,6763578139.2,6763578139.2,None
2017-11-03,'600790,Çá·Ä³Ç,6.42,6.51,6.37,6.51,6.5,-0.08,-1.2308,0.4649,4867968,31332707.0,6721698398.4,6721698398.4,None
2017-11-02,'600790,Çá·Ä³Ç,6.5,6.6,6.49,6.59,6.59,-0.09,-1.3657,0.6177,6466891,42186865.0,6805457880.0,6805457880.0,None
2017-11-01,'600790,Çá·Ä³Ç,6.59,6.65,6.57,6.63,6.64,-0.05,-0.753,0.3886,4069000,26879520.0,6899687296.8,6899687296.8,None
2017-10-31,'600790,Çá·Ä³Ç,6.64,6.64,6.56,6.63,6.61,0.03,0.4539,0.4674,4893358,32304670.0,6952036972.8,6952036972.8,None
2017-10-30,'600790,Çá·Ä³Ç,6.61,6.71,6.56,6.71,6.72,-0.11,-1.6369,0.4899,5129435,33954624.0,6920627167.2,6920627167.2,None
2017-10-27,'600790,Çá·Ä³Ç,6.72,6.75,6.69,6.72,6.72,0.0,0.0,0.3755,3931528,26431350.0,7035796454.4,7035796454.4,None
2017-10-26,'600790,Çá·Ä³Ç,6.72,6.76,6.71,6.74,6.74,-0.02,-0.2967,0.3559,3726367,25110981.0,7035796454.4,7035796454.4,None
2017-10-25,'600790,Çá·Ä³Ç,6.74,6.75,6.65,6.68,6.68,0.06,0.8982,0.5479,5736466,38462081.0,7056736324.8,7056736324.8,None
2017-10-24,'600790,Çá·Ä³Ç,6.68,6.71,6.65,6.66,6.68,0.0,0.0,0.3184,3333116,22240648.0,6993916713.6,6993916713.6,None
2017-10-23,'600790,Çá·Ä³Ç,6.68,6.69,6.57,6.57,6.57,0.11,1.6743,0.5488,5746237,38210461.0,6993916713.6,6993916713.6,None
2017-10-20,'600790,Çá·Ä³Ç,6.57,6.58,6.53,6.53,6.53,0.04,0.6126,0.332,3476434,22825599.0,6878747426.4,6878747426.4,None
